,user_id,click_article_id,candidate_article_id,session_size,click_timestamp,click_environment,click_deviceGroup,click_os,click_country,click_referrer_type,time_diff,clicked
5434,48919,160417,162765,3,2017-10-02 15:23:15.387,4,1,17,1,1,110.387,1
5435,48919,160417,162765,3,2017-10-02 18:06:07.374,4,1,17,1,1,264.374,1
5436,48919,160417,162765,3,2017-10-02 18:06:07.374,4,1,17,1,1,264.374,1
5437,122733,286161,284547,3,2017-10-03 21:04:15.824,4,1,17,1,1,184.824,1
5438,74772,156624,158536,2,2017-10-03 13:56:25.434,4,1,17,1,2,175.434,1
5439,74772,156624,156447,2,2017-10-03 13:56:25.434,4,1,17,1,2,175.434,1
5440,74772,156624,159762,2,2017-10-03 13:56:25.434,4,1,17,1,2,175.434,1
5441,89825,313431,313006,3,2017-10-03 19:51:32.353,4,1,17,11,7,119.353,1
5442,102047,160417,166338,2,2017-10-02 22:19:36.609,4,1,17,1,2,127.609,1
5443,102047,160417,156963,2,2017-10-02 22:19:36.609,4,1,17,1,2,127.609,1
5444,102047,160417,162765,2,2017-10-02 22:19:36.609,4,1,17,1,2,127.609,1
5445,61706,160974,156560,2,2017-10-02 13:34:12.026,4,1,5,1,2,193.026,1
5446,61706,160974,161100,2,2017-10-02 13:34:12.026,4,1,5,1,2,193.026,1
5447,8852,199197,199198,2,2017-10-03 16:08:29.353,4,3,20,1,2,276.353,1
5448,8852,199197,198610,2,2017-10-03 16:08:29.353,4,3,20,1,2,276.353,1
5449,126641,199197,199198,3,2017-10-03 16:17:26.786,4,1,17,1,2,234.786,1
5450,126641,199197,198610,3,2017-10-03 16:17:26.786,4,1,17,1,2,234.786,1
5451,94181,199198,198610,2,2017-10-02 20:31:50.046,4,1,12,1,2,93.046,1
5452,94181,199198,199197,2,2017-10-02 20:31:50.046,4,1,12,1,2,93.046,1
5453,94181,199198,198822,2,2017-10-02 20:31:50.046,4,1,12,1,2,93.046,1
5454,59941,160974,156560,3,2017-10-02 13:11:41.894,4,3,20,10,2,133.894,1
5455,59941,160974,161100,3,2017-10-02 13:11:41.894,4,3,20,10,2,133.894,1
5456,53843,199197,199198,3,2017-10-03 15:18:28.895,4,1,17,1,1,214.895,1
5457,53843,199197,198610,3,2017-10-03 15:18:28.895,4,1,17,1,1,214.895,1
5458,92779,161858,156622,3,2017-10-02 22:42:11.556,4,3,2,1,1,169.556,1
5459,92779,161858,160715,3,2017-10-02 22:42:11.556,4,3,2,1,1,169.556,1
5460,92779,161858,162655,3,2017-10-02 22:42:11.556,4,3,2,1,1,169.556,1
5461,71872,162655,160974,3,2017-10-03 09:57:51.216,4,1,17,1,1,281.216,1
5462,71872,162655,162338,3,2017-10-03 09:57:51.216,4,1,17,1,1,281.216,1
5463,71872,162655,158082,3,2017-10-03 09:57:51.216,4,1,17,1,1,281.216,1
5464,71872,162655,161858,3,2017-10-03 09:57:51.216,4,1,17,1,1,281.216,1
5465,11279,362703,362354,4,2017-10-03 23:45:43.086,4,1,17,1,1,282.086,1
5466,81872,198659,199406,4,2017-10-02 20:50:08.613,4,1,17,1,2,92.613,1
5467,81872,198659,199078,4,2017-10-02 20:50:08.613,4,1,17,1,2,92.613,1
5468,88870,303519,303199,3,2017-10-02 19:26:26.302,4,3,2,1,1,79.302,1
5469,96890,162655,160974,4,2017-10-02 21:09:38.650,4,1,17,1,1,88.65,1
5470,96890,162655,162338,4,2017-10-02 21:09:38.650,4,1,17,1,1,88.65,1
5471,96890,162655,158082,4,2017-10-02 21:09:38.650,4,1,17,1,1,88.65,1
5472,96890,162655,161858,4,2017-10-02 21:09:38.650,4,1,17,1,1,88.65,1
5473,126549,208077,207731,2,2017-10-03 13:13:41.534,4,1,17,1,1,141.534,1
5474,76045,160974,156560,2,2017-10-02 16:20:37.136,4,3,20,10,1,101.136,1
5475,76045,160974,161100,2,2017-10-02 16:20:37.136,4,3,20,10,1,101.136,1
5476,91446,166580,166572,2,2017-10-02 19:59:28.708,4,1,12,1,2,141.708,1
5477,17049,284463,284847,3,2017-10-01 17:27:56.533,4,3,20,1,2,80.533,1
5478,120419,64329,160132,3,2017-10-03 10:10:37.166,4,1,17,1,1,120.166,1
5479,88729,162655,160974,2,2017-10-02 19:26:04.237,4,1,17,1,2,178.237,1
5480,88729,162655,162338,2,2017-10-02 19:26:04.237,4,1,17,1,2,178.237,1
5481,88729,162655,158082,2,2017-10-02 19:26:04.237,4,1,17,1,2,178.237,1
5482,88729,162655,161858,2,2017-10-02 19:26:04.237,4,1,17,1,2,178.237,1
5483,21049,160974,156560,2,2017-10-03 12:05:48.545,4,3,2,1,7,170.545,1
5484,21049,160974,161100,2,2017-10-03 12:05:48.545,4,3,2,1,7,170.545,1
5485,134244,199197,199198,2,2017-10-03 16:29:18.944,4,1,17,1,2,109.944,1
5486,134244,199197,198610,2,2017-10-03 16:29:18.944,4,1,17,1,2,109.944,1
5487,71199,313431,313006,2,2017-10-03 17:26:36.381,4,1,17,1,2,259.381,1
5488,21643,207122,207129,2,2017-10-01 19:48:49.681,2,4,2,1,2,112.681,1
5489,52623,199197,199198,3,2017-10-03 16:52:54.011,4,1,17,1,2,151.011,1
5490,52623,199197,198610,3,2017-10-03 16:52:54.011,4,1,17,1,2,151.011,1
5491,72057,160974,156560,2,2017-10-02 15:35:48.029,4,3,2,1,1,149.029,1
5492,72057,160974,161100,2,2017-10-02 15:35:48.029,4,3,2,1,1,149.029,1
5493,48126,160417,166338,2,2017-10-02 16:11:09.773,4,1,17,1,1,286.773,1
5494,48126,160417,156963,2,2017-10-02 16:11:09.773,4,1,17,1,1,286.773,1
5495,48126,160417,162765,2,2017-10-02 16:11:09.773,4,1,17,1,1,286.773,1
5496,49674,158536,157541,4,2017-10-02 11:23:11.468,4,1,17,1,1,227.468,1
5497,49674,158536,162338,4,2017-10-02 11:23:11.468,4,1,17,1,1,227.468,1
5498,49674,158536,160132,4,2017-10-02 11:23:11.468,4,1,17,1,1,227.468,1
5499,74172,157702,157730,7,2017-10-04 16:35:59.212,4,1,17,1,1,164.212,1
5500,52366,286161,284547,3,2017-10-03 16:18:17.403,4,1,17,1,2,116.403,1
5501,94920,199197,199198,2,2017-10-03 15:25:10.125,4,1,17,1,1,104.125,1
5502,94920,199197,198610,2,2017-10-03 15:25:10.125,4,1,17,1,1,104.125,1
5503,61542,198659,199406,5,2017-10-03 02:42:26.296,4,3,20,1,2,214.296,1
5504,61542,198659,199078,5,2017-10-03 02:42:26.296,4,3,20,1,2,214.296,1
5505,27674,64329,160132,2,2017-10-02 23:09:46.381,4,1,17,1,2,127.381,1
5506,16548,161586,157077,2,2017-10-01 17:15:33.518,4,3,2,1,2,242.518,1
5507,44618,284474,285435,2,2017-10-03 12:35:07.900,4,1,12,11,2,87.9,1
5508,18328,285435,284452,2,2017-10-04 10:41:46.784,4,3,2,1,2,148.784,1
5509,18328,285435,284474,2,2017-10-04 10:41:46.784,4,3,2,1,2,148.784,1
5510,18328,285435,284547,2,2017-10-04 10:41:46.784,4,3,2,1,2,148.784,1
5511,90287,199198,198610,2,2017-10-02 19:46:19.129,4,1,17,1,2,165.129,1
5512,90287,199198,199197,2,2017-10-02 19:46:19.129,4,1,17,1,2,165.129,1
5513,90287,199198,198822,2,2017-10-02 19:46:19.129,4,1,17,1,2,165.129,1
5514,21248,160132,161100,3,2017-10-04 07:59:34.945,4,3,20,1,2,96.945,1
5515,21248,160132,158536,3,2017-10-04 07:59:34.945,4,3,20,1,2,96.945,1
5516,21248,160132,160131,3,2017-10-04 07:59:34.945,4,3,20,1,2,96.945,1
5517,155141,42693,42656,4,2017-10-04 11:57:08.029,4,1,17,1,1,203.029,1
5518,167174,159473,161409,3,2017-10-04 19:18:44.325,4,3,20,1,1,273.325,1
5519,56261,272660,273464,4,2017-10-02 12:25:33.785,4,1,13,1,1,201.785,1
5520,15957,284463,284847,2,2017-10-01 16:54:15.035,4,3,2,1,2,81.035,1
5521,47847,160974,156560,7,2017-10-02 10:59:47.733,4,1,17,1,1,107.733,1
5522,47847,160974,161100,7,2017-10-02 10:59:47.733,4,1,17,1,1,107.733,1
5523,127061,199197,199198,6,2017-10-03 15:09:16.989,4,1,17,1,1,123.989,1
5524,127061,199197,198610,6,2017-10-03 15:09:16.989,4,1,17,1,1,123.989,1
5525,155276,162296,162300,2,2017-10-04 19:36:34.040,4,1,17,1,2,173.04,1
5526,55172,156654,156963,2,2017-10-04 16:05:40.384,4,3,2,1,2,141.384,1
5527,55172,156654,159847,2,2017-10-04 16:05:40.384,4,3,2,1,2,141.384,1
5528,55172,156654,162147,2,2017-10-04 16:05:40.384,4,3,2,1,2,141.384,1
5529,133941,284547,285342,2,2017-10-03 16:25:22.752,4,1,17,1,2,218.752,1
5530,133941,284547,285435,2,2017-10-03 16:25:22.752,4,1,17,1,2,218.752,1
5531,133941,284547,286161,2,2017-10-03 16:25:22.752,4,1,17,1,2,218.752,1
5532,42179,160974,156560,2,2017-10-02 07:15:12.520,4,3,20,3,1,148.52,1
5533,42179,160974,161100,2,2017-10-02 07:15:12.520,4,3,20,3,1,148.52,1
5534,131431,199197,199198,2,2017-10-03 15:28:59.607,4,1,17,1,2,209.607,1
5535,131431,199197,198610,2,2017-10-03 15:28:59.607,4,1,17,1,2,209.607,1
5536,10631,199198,198610,7,2017-10-02 22:15:50.081,2,4,2,10,2,81.081,1
5537,10631,199198,199197,7,2017-10-02 22:15:50.081,2,4,2,10,2,81.081,1
5538,10631,199198,198822,7,2017-10-02 22:15:50.081,2,4,2,10,2,81.081,1
5539,134076,284547,285342,2,2017-10-03 16:27:51.284,4,1,17,1,2,227.284,1
5540,134076,284547,285435,2,2017-10-03 16:27:51.284,4,1,17,1,2,227.284,1
5541,134076,284547,286161,2,2017-10-03 16:27:51.284,4,1,17,1,2,227.284,1
5542,157936,159762,162338,3,2017-10-04 13:45:12.794,4,3,2,1,1,246.794,1
5543,157936,159762,158536,3,2017-10-04 13:45:12.794,4,3,2,1,1,246.794,1
5544,117284,156560,160974,2,2017-10-03 04:52:19.420,4,3,2,6,2,102.42,1
5545,117284,156560,162765,2,2017-10-03 04:52:19.420,4,3,2,6,2,102.42,1
5546,117284,156560,161100,2,2017-10-03 04:52:19.420,4,3,2,6,2,102.42,1
5547,94531,162655,160974,2,2017-10-02 20:38:53.953,4,3,2,1,2,249.953,1
5548,94531,162655,162338,2,2017-10-02 20:38:53.953,4,3,2,1,2,249.953,1
5549,94531,162655,158082,2,2017-10-02 20:38:53.953,4,3,2,1,2,249.953,1
5550,94531,162655,161858,2,2017-10-02 20:38:53.953,4,3,2,1,2,249.953,1
5551,146348,286161,284547,2,2017-10-03 22:25:21.101,4,3,20,1,2,107.101,1
5552,136590,199197,199198,2,2017-10-03 20:07:53.115,4,3,2,1,1,122.115,1
5553,136590,199197,198610,2,2017-10-03 20:07:53.115,4,3,2,1,1,122.115,1
5554,67525,160417,166338,2,2017-10-02 14:44:51.037,4,3,2,1,1,97.037,1
5555,67525,160417,156963,2,2017-10-02 14:44:51.037,4,3,2,1,1,97.037,1
5556,67525,160417,162765,2,2017-10-02 14:44:51.037,4,3,2,1,1,97.037,1
5557,144662,313431,313006,2,2017-10-03 23:38:00.775,4,3,20,1,2,80.775,1
5558,111878,207469,206639,2,2017-10-03 01:11:32.793,4,3,2,1,1,104.793,1
5559,111878,207469,205847,2,2017-10-03 01:11:32.793,4,3,2,1,1,104.793,1
5560,76231,156624,158536,5,2017-10-03 11:14:34.049,4,1,17,1,2,194.049,1
5561,76231,156624,156447,5,2017-10-03 11:14:34.049,4,1,17,1,2,194.049,1
5562,76231,156624,159762,5,2017-10-03 11:14:34.049,4,1,17,1,2,194.049,1
5563,105707,158536,157541,2,2017-10-02 23:13:15.143,4,1,17,1,2,99.143,1
5564,105707,158536,162338,2,2017-10-02 23:13:15.143,4,1,17,1,2,99.143,1
5565,105707,158536,160132,2,2017-10-02 23:13:15.143,4,1,17,1,2,99.143,1
5566,91738,166580,166572,4,2017-10-02 20:03:34.819,4,3,2,1,2,166.819,1
5567,142442,313431,313006,2,2017-10-03 19:41:11.354,4,1,17,1,2,106.354,1
5568,19985,284463,284847,5,2017-10-01 18:54:18.071,4,3,2,1,1,126.071,1
5569,26580,160417,166338,4,2017-10-02 21:59:17.752,4,3,2,1,2,201.752,1
5570,26580,160417,156963,4,2017-10-02 21:59:17.752,4,3,2,1,2,201.752,1
5571,26580,160417,162765,4,2017-10-02 21:59:17.752,4,3,2,1,2,201.752,1
5572,142159,73413,73500,2,2017-10-03 19:35:49.828,4,1,17,1,1,272.828,1
5573,1971,156560,160974,2,2017-10-04 17:26:00.872,4,3,2,1,7,144.872,1
5574,1971,156560,162765,2,2017-10-04 17:26:00.872,4,3,2,1,7,144.872,1
5575,1971,156560,161100,2,2017-10-04 17:26:00.872,4,3,2,1,7,144.872,1
5576,129138,199197,199198,2,2017-10-03 14:30:57.256,4,3,2,1,2,184.256,1
5577,129138,199197,198610,2,2017-10-03 14:30:57.256,4,3,2,1,2,184.256,1
5578,17061,284463,284847,3,2017-10-01 17:29:23.430,4,3,2,1,1,149.43,1
5579,99680,199198,198610,2,2017-10-02 21:47:54.349,4,1,17,1,2,111.349,1
5580,99680,199198,199197,2,2017-10-02 21:47:54.349,4,1,17,1,2,111.349,1
5581,99680,199198,198822,2,2017-10-02 21:47:54.349,4,1,17,1,2,111.349,1
5582,117361,158536,157541,3,2017-10-03 05:05:16.888,4,3,2,1,2,129.888,1
5583,117361,158536,162338,3,2017-10-03 05:05:16.888,4,3,2,1,2,129.888,1
5584,117361,158536,160132,3,2017-10-03 05:05:16.888,4,3,2,1,2,129.888,1
5585,100520,160974,156560,4,2017-10-02 22:00:06.941,4,1,17,1,1,189.941,1
5586,100520,160974,161100,4,2017-10-02 22:00:06.941,4,1,17,1,1,189.941,1
5587,19123,162655,160974,6,2017-10-02 22:28:28.701,2,4,2,8,1,190.701,1
5588,19123,162655,162338,6,2017-10-02 22:28:28.701,2,4,2,8,1,190.701,1
5589,19123,162655,158082,6,2017-10-02 22:28:28.701,2,4,2,8,1,190.701,1
5590,19123,162655,161858,6,2017-10-02 22:28:28.701,2,4,2,8,1,190.701,1
5591,12820,14425,15418,3,2017-10-04 12:34:39.378,4,3,2,1,1,85.378,1
5592,6772,157541,162369,2,2017-10-01 12:01:59.575,4,3,2,1,2,89.575,1
5593,42964,159762,162338,2,2017-10-04 17:28:12.446,4,4,2,1,2,173.446,1
5594,42964,159762,158536,2,2017-10-04 17:28:12.446,4,4,2,1,2,173.446,1
5595,3282,96663,118683,3,2017-10-01 09:56:01.716,4,3,2,1,7,180.716,1
5596,94990,160974,156560,2,2017-10-02 20:42:15.467,4,1,17,1,1,118.467,1
5597,94990,160974,161100,2,2017-10-02 20:42:15.467,4,1,17,1,1,118.467,1
5598,108525,160974,156560,2,2017-10-03 00:05:47.292,4,1,17,1,1,120.292,1
5599,108525,160974,161100,2,2017-10-03 00:05:47.292,4,1,17,1,1,120.292,1
5600,122235,156624,158536,2,2017-10-03 11:03:38.638,4,3,2,1,2,153.638,1
5601,122235,156624,156447,2,2017-10-03 11:03:38.638,4,3,2,1,2,153.638,1
5602,122235,156624,159762,2,2017-10-03 11:03:38.638,4,3,2,1,2,153.638,1
5603,137110,284547,285342,2,2017-10-03 17:29:15.118,4,1,17,1,2,105.118,1
5604,137110,284547,285435,2,2017-10-03 17:29:15.118,4,1,17,1,2,105.118,1
5605,137110,284547,286161,2,2017-10-03 17:29:15.118,4,1,17,1,2,105.118,1
5606,143237,285342,284547,2,2017-10-03 20:07:29.538,4,1,17,1,2,212.538,1
5607,143237,285342,286161,2,2017-10-03 20:07:29.538,4,1,17,1,2,212.538,1
5608,56525,160974,156560,3,2017-10-02 12:26:10.823,4,1,17,1,1,89.823,1
5609,56525,160974,161100,3,2017-10-02 12:26:10.823,4,1,17,1,1,89.823,1
5610,20108,284463,284847,3,2017-10-01 18:58:10.553,4,3,2,1,2,108.553,1
5611,166965,157702,157730,2,2017-10-04 19:07:54.815,4,1,17,1,1,279.815,1
5612,132485,199196,198820,7,2017-10-04 17:38:47.350,4,1,17,1,1,144.35,1
5613,30430,199198,198610,2,2017-10-02 23:47:19.436,4,4,20,1,2,117.436,1
5614,30430,199198,199197,2,2017-10-02 23:47:19.436,4,4,20,1,2,117.436,1
5615,30430,199198,198822,2,2017-10-02 23:47:19.436,4,4,20,1,2,117.436,1
5616,56612,160974,156560,2,2017-10-02 12:28:37.424,2,3,20,1,2,181.424,1
5617,56612,160974,161100,2,2017-10-02 12:28:37.424,2,3,20,1,2,181.424,1
5618,115050,64329,160132,2,2017-10-03 02:31:00.513,4,3,2,1,2,143.513,1
5619,23287,156560,160974,2,2017-10-03 02:00:56.141,4,1,17,1,1,100.141,1
5620,23287,156560,162765,2,2017-10-03 02:00:56.141,4,1,17,1,1,100.141,1
5621,23287,156560,161100,2,2017-10-03 02:00:56.141,4,1,17,1,1,100.141,1
5622,115503,199198,198610,3,2017-10-03 02:49:20.755,4,3,2,1,2,207.755,1
5623,115503,199198,199197,3,2017-10-03 02:49:20.755,4,3,2,1,2,207.755,1
5624,115503,199198,198822,3,2017-10-03 02:49:20.755,4,3,2,1,2,207.755,1
5625,71659,160974,156560,3,2017-10-02 15:30:10.918,4,1,17,1,2,134.918,1
5626,71659,160974,161100,3,2017-10-02 15:30:10.918,4,1,17,1,2,134.918,1
5627,11168,161586,157077,2,2017-10-01 14:23:19.504,4,1,17,1,1,218.504,1
5628,127669,199197,199198,4,2017-10-03 13:50:10.082,4,1,17,1,2,212.082,1
5629,127669,199197,198610,4,2017-10-03 13:50:10.082,4,1,17,1,2,212.082,1
5630,81431,202493,202676,2,2017-10-04 17:50:15.187,4,1,17,1,2,237.187,1
5631,137907,284547,285342,3,2017-10-03 17:50:11.096,4,1,17,1,2,258.096,1
5632,137907,284547,285435,3,2017-10-03 17:50:11.096,4,1,17,1,2,258.096,1
5633,137907,284547,286161,3,2017-10-03 17:50:11.096,4,1,17,1,2,258.096,1
5634,107566,202675,202598,2,2017-10-02 23:48:29.483,4,1,17,1,1,141.483,1
5635,164880,159762,162338,2,2017-10-04 17:42:13.916,4,1,17,1,2,150.916,1
5636,164880,159762,158536,2,2017-10-04 17:42:13.916,4,1,17,1,2,150.916,1
5637,37648,159581,157077,2,2017-10-02 01:50:24.019,4,3,20,1,2,200.019,1
5638,53923,272660,273464,2,2017-10-02 12:00:25.396,4,3,20,1,2,121.396,1
5639,66336,160974,156560,4,2017-10-02 14:31:53.735,4,1,17,1,2,111.735,1
5640,66336,160974,161100,4,2017-10-02 14:31:53.735,4,1,17,1,2,111.735,1
5641,3863,272660,273464,2,2017-10-02 22:06:47.150,4,3,20,1,1,197.15,1
5642,35812,199198,198610,2,2017-10-03 02:22:24.486,4,1,17,1,2,132.486,1
5643,35812,199198,199197,2,2017-10-03 02:22:24.486,4,1,17,1,2,132.486,1
5644,35812,199198,198822,2,2017-10-03 02:22:24.486,4,1,17,1,2,132.486,1
5645,66661,199197,199198,2,2017-10-03 14:51:23.626,4,1,17,1,2,164.626,1
5646,66661,199197,198610,2,2017-10-03 14:51:23.626,4,1,17,1,2,164.626,1
5647,35509,160974,156560,2,2017-10-02 18:11:00.210,4,1,17,1,2,136.21,1
5648,35509,160974,161100,2,2017-10-02 18:11:00.210,4,1,17,1,2,136.21,1
5649,73241,300470,298639,2,2017-10-02 15:49:21.472,4,1,17,1,2,90.472,1
5650,73241,300470,300076,2,2017-10-02 15:49:21.472,4,1,17,1,2,90.472,1
5651,30742,156560,160974,3,2017-10-03 17:35:09.659,4,1,17,1,2,112.659,1
5652,30742,156560,162765,3,2017-10-03 17:35:09.659,4,1,17,1,2,112.659,1
5653,30742,156560,161100,3,2017-10-03 17:35:09.659,4,1,17,1,2,112.659,1
5654,19888,198659,199406,3,2017-10-02 23:39:48.076,4,1,17,1,2,223.076,1
5655,19888,198659,199078,3,2017-10-02 23:39:48.076,4,1,17,1,2,223.076,1
5656,88235,285343,285422,2,2017-10-03 06:16:33.347,4,3,2,1,2,181.347,1
5657,14593,207469,206639,4,2017-10-02 22:46:38.058,4,3,20,1,2,160.058,1
5658,14593,207469,205847,4,2017-10-02 22:46:38.058,4,3,20,1,2,160.058,1
5659,93631,162655,160974,2,2017-10-02 20:26:33.077,4,3,20,1,2,146.077,1
5660,93631,162655,162338,2,2017-10-02 20:26:33.077,4,3,20,1,2,146.077,1
5661,93631,162655,158082,2,2017-10-02 20:26:33.077,4,3,20,1,2,146.077,1
5662,93631,162655,161858,2,2017-10-02 20:26:33.077,4,3,20,1,2,146.077,1
5663,50143,160974,156560,2,2017-10-02 16:05:07.017,4,1,12,1,1,89.017,1
5664,50143,160974,161100,2,2017-10-02 16:05:07.017,4,1,12,1,1,89.017,1
5665,120688,285435,284452,2,2017-10-04 10:20:44.566,4,1,17,1,2,148.566,1
5666,120688,285435,284474,2,2017-10-04 10:20:44.566,4,1,17,1,2,148.566,1
5667,120688,285435,284547,2,2017-10-04 10:20:44.566,4,1,17,1,2,148.566,1
5668,136998,206457,206639,2,2017-10-05 00:38:42.586,4,1,17,1,1,93.586,1
5669,69262,272660,273464,2,2017-10-02 15:06:20.267,4,1,17,1,2,200.267,1
5670,120244,285808,353667,4,2017-10-03 10:05:26.628,4,1,17,1,2,119.628,1
5671,120244,285808,353669,4,2017-10-03 10:05:26.628,4,1,17,1,2,119.628,1
5672,120113,199198,198610,2,2017-10-03 10:02:30.012,4,3,2,1,2,170.012,1
5673,120113,199198,199197,2,2017-10-03 10:02:30.012,4,3,2,1,2,170.012,1
5674,120113,199198,198822,2,2017-10-03 10:02:30.012,4,3,2,1,2,170.012,1
5675,55880,285342,284547,2,2017-10-03 20:25:25.429,4,1,17,1,2,212.429,1
5676,55880,285342,286161,2,2017-10-03 20:25:25.429,4,1,17,1,2,212.429,1
5677,36979,235132,236478,2,2017-10-02 01:34:23.861,4,1,17,1,2,227.861,1
5678,53819,156654,156963,3,2017-10-04 16:56:26.483,4,1,12,1,1,105.483,1
5679,53819,156654,159847,3,2017-10-04 16:56:26.483,4,1,12,1,1,105.483,1
5680,53819,156654,162147,3,2017-10-04 16:56:26.483,4,1,12,1,1,105.483,1
5681,50078,160974,156560,2,2017-10-02 11:25:10.629,4,1,17,1,1,103.629,1
5682,50078,160974,161100,2,2017-10-02 11:25:10.629,4,1,17,1,1,103.629,1
5683,107029,313431,313006,2,2017-10-04 00:32:09.613,4,3,2,1,1,97.613,1
5684,53475,158536,157541,5,2017-10-02 11:56:55.356,4,1,17,1,2,180.356,1
5685,53475,158536,162338,5,2017-10-02 11:56:55.356,4,1,17,1,2,180.356,1
5686,53475,158536,160132,5,2017-10-02 11:56:55.356,4,1,17,1,2,180.356,1
5687,46183,272660,273464,2,2017-10-02 10:32:33.534,4,3,2,1,1,180.534,1
5688,82959,160974,156560,2,2017-10-02 17:57:22.392,4,1,17,1,1,207.392,1
5689,82959,160974,161100,2,2017-10-02 17:57:22.392,4,1,17,1,1,207.392,1
5690,26445,199198,198610,2,2017-10-02 19:56:43.533,4,1,17,1,2,79.533,1
5691,26445,199198,199197,2,2017-10-02 19:56:43.533,4,1,17,1,2,79.533,1
5692,26445,199198,198822,2,2017-10-02 19:56:43.533,4,1,17,1,2,79.533,1
5693,171585,202493,202676,2,2017-10-04 23:18:01.471,2,3,20,1,2,126.471,1
5694,87531,162655,160974,2,2017-10-02 19:05:59.776,4,4,20,1,1,87.776,1
5695,87531,162655,162338,2,2017-10-02 19:05:59.776,4,4,20,1,1,87.776,1
5696,87531,162655,158082,2,2017-10-02 19:05:59.776,4,4,20,1,1,87.776,1
5697,87531,162655,161858,2,2017-10-02 19:05:59.776,4,4,20,1,1,87.776,1
5698,110616,160974,156560,2,2017-10-03 00:46:54.789,4,1,17,1,1,91.789,1
5699,110616,160974,161100,2,2017-10-03 00:46:54.789,4,1,17,1,1,91.789,1
5700,143922,313431,313006,3,2017-10-03 22:02:04.179,4,3,2,1,2,142.179,1
5701,22514,207122,207129,2,2017-10-01 20:18:03.308,4,3,2,1,2,155.308,1
5702,136227,156624,158536,2,2017-10-03 17:11:22.095,4,1,17,1,2,161.095,1
5703,136227,156624,156447,2,2017-10-03 17:11:22.095,4,1,17,1,2,161.095,1
5704,136227,156624,159762,2,2017-10-03 17:11:22.095,4,1,17,1,2,161.095,1
5705,120191,156624,158536,2,2017-10-03 10:06:06.115,4,1,17,1,2,245.115,1
5706,120191,156624,156447,2,2017-10-03 10:06:06.115,4,1,17,1,2,245.115,1
5707,120191,156624,159762,2,2017-10-03 10:06:06.115,4,1,17,1,2,245.115,1
5708,128113,207122,207129,2,2017-10-03 14:03:48.863,4,1,17,1,2,296.863,1
5709,83130,158536,157541,2,2017-10-02 22:43:36.375,4,3,2,1,1,80.375,1
5710,83130,158536,162338,2,2017-10-02 22:43:36.375,4,3,2,1,1,80.375,1
5711,83130,158536,160132,2,2017-10-02 22:43:36.375,4,3,2,1,1,80.375,1
5712,84574,83739,83738,3,2017-10-02 18:24:37.406,4,1,17,1,1,232.406,1
5713,9346,96663,118683,3,2017-10-01 13:22:35.226,4,1,17,1,1,249.226,1
5714,122340,156624,158536,2,2017-10-03 11:05:31.672,4,1,17,1,1,94.672,1
5715,122340,156624,156447,2,2017-10-03 11:05:31.672,4,1,17,1,1,94.672,1
5716,122340,156624,159762,2,2017-10-03 11:05:31.672,4,1,17,1,1,94.672,1
5717,117547,199197,199198,2,2017-10-03 15:46:04.990,4,1,17,1,2,91.99,1
5718,117547,199197,198610,2,2017-10-03 15:46:04.990,4,1,17,1,2,91.99,1
5719,143553,285342,284547,2,2017-10-03 20:15:19.289,4,1,17,1,2,81.289,1
5720,143553,285342,286161,2,2017-10-03 20:15:19.289,4,1,17,1,2,81.289,1
5721,74301,162300,162296,2,2017-10-02 16:00:43.077,4,1,17,1,2,86.077,1
5722,152966,206730,206661,2,2017-10-04 10:41:18.210,4,3,2,1,1,97.21,1
5723,152966,206730,207035,2,2017-10-04 10:41:18.210,4,3,2,1,1,97.21,1
5724,140329,286161,284547,3,2017-10-03 18:46:01.091,4,1,17,1,2,105.091,1
5725,57736,160974,156560,4,2017-10-02 12:42:40.785,4,1,17,1,1,154.785,1
5726,57736,160974,161100,4,2017-10-02 12:42:40.785,4,1,17,1,1,154.785,1
5727,945,283327,284474,5,2017-10-03 07:19:23.731,4,1,17,1,1,117.731,1
5728,61243,199197,199198,2,2017-10-03 18:17:59.153,4,1,17,1,1,84.153,1
5729,61243,199197,198610,2,2017-10-03 18:17:59.153,4,1,17,1,1,84.153,1
5730,71397,166430,166581,4,2017-10-03 12:36:38.483,4,3,2,1,1,208.483,1
5731,87982,160974,156560,2,2017-10-02 19:13:59.448,4,1,17,1,2,121.448,1
5732,87982,160974,161100,2,2017-10-02 19:13:59.448,4,1,17,1,2,121.448,1
5733,56240,199198,198610,2,2017-10-02 18:36:09.179,4,1,17,10,1,269.179,1
5734,56240,199198,199197,2,2017-10-02 18:36:09.179,4,1,17,10,1,269.179,1
5735,56240,199198,198822,2,2017-10-02 18:36:09.179,4,1,17,10,1,269.179,1
5736,120463,160974,156560,2,2017-10-03 10:11:12.475,2,4,2,1,1,84.475,1
5737,120463,160974,161100,2,2017-10-03 10:11:12.475,2,4,2,1,1,84.475,1
5738,91948,166580,166572,2,2017-10-02 20:05:31.277,4,1,17,11,2,128.277,1
5739,1566,160132,161100,3,2017-10-05 01:47:51.188,4,1,17,1,1,276.188,1
5740,1566,160132,158536,3,2017-10-05 01:47:51.188,4,1,17,1,1,276.188,1
5741,1566,160132,160131,3,2017-10-05 01:47:51.188,4,1,17,1,1,276.188,1
5742,73130,160974,156560,2,2017-10-02 15:49:10.204,4,1,17,1,2,142.204,1
